itin_validatingcarrier,OBL_originairportcode,OBL_destinationairportcode,OBL_flightNumber,OBL_departdate,OBL_departtime,OBL_arrivedate,OBL_arrivetime,IBL_originairportcode,IBL_destinationairportcode,IBL_flightnumber,IBL_departdate,IBL_departtime,IBL_arrivedate,IBL_arrivetime,itin_cabin,itin_bookingcode,itin_totalamount,taxbreakdown,yq_val,yr_val,itin_true_tax_amount
"AA","LGA","MIA","1249","20250607","600","20250607","906","MIA","LGA","3022","20250611","1155","20250611","1502","E","O","226.96","USD:AY 11.20|US 13.70|XF 9.00|ZP 10.40","0.0","0.0","44.3"
"AA","LGA","MIA","605","20250607","1315","20250607","1628","MIA","EWR","2933","20250611","1434","20250611","1736","E","S","336.96","USD:AY 11.20|US 21.37|XF 9.00|ZP 10.40","0.0","0.0","51.97"
"UA","EWR","IAD","2430","20250506","1938","20250506","2107","IAD","LGA","6034","20250508","821","20250508","947","E","V","441.97","USD:AY 11.20|US 28.70|XF 9.00|ZP 10.40","0.0","0.0","59.3"
"UA","EWR","IAD","1992","20250506","1500","20250506","1630","DCA","EWR","3475","20250508","700","20250508","823","E","V","451.97","USD:AY 11.20|US 29.40|XF 9.00|ZP 10.40","0.0","0.0","60.0"
"UA","EWR","IAD","1992","20250506","1500","20250506","1630","IAD","LGA","6168","20250508","1240","20250508","1406","E","V","474.96","USD:AY 11.20|US 31.00|XF 9.00|ZP 10.40","0.0","0.0","61.6"
"UA","EWR","DCA","4172","20250506","1100","20250506","1236","IAD","EWR","3444","20250508","1235","20250508","1413","E","V","549.96","USD:AY 11.20|US 36.23|XF 9.00|ZP 10.40","0.0","0.0","66.83"
"UA","EWR","ATL","1329","20250801","1728","20250801","2000","ATL","EWR","246","20250804","715","20250804","930","E","K","301.96","USD:AY 11.20|US 18.93|XF 9.00|ZP 10.40","0.0","0.0","49.53"
"AC","EWR","YYZ","8875","20250507","900","20250507","1043","YYZ","JFK","8552","20250604","755","20250604","939","B","D","917.24","USD:AY 5.60|US 58.35|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","139.24"
"AC","EWR","YYZ","1391","20250507","630","20250507","816","YYZ","JFK","8556","20250604","2055","20250604","2245","B","D","917.24","USD:AY 5.60|US 58.35|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","139.24"
"AC","EWR","YYZ","1391","20250507","630","20250507","816","YYZ","EWR","8874","20250604","835","20250604","1014","B","D","918.32","USD:AY 5.60|US 58.43|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","139.32"
"UA","EWR","IAH","1590","20250606","1415","20250606","1700","IAH","LGA","2731","20250608","1705","20250608","2143","E","W","470.96","USD:AY 11.20|US 30.72|XF 9.00|ZP 10.40","0.0","0.0","61.32"
"UA","LGA","IAH","691","20250606","730","20250606","1017","IAH","EWR","1494","20250608","1444","20250608","1930","E","K","541.97","USD:AY 11.20|US 35.68|XF 9.00|ZP 10.40","0.0","0.0","66.28"
"UA","LGA","IAH","2371","20250606","600","20250606","847","IAH","LGA","1032","20250608","805","20250608","1243","E","K","541.97","USD:AY 11.20|US 35.68|XF 9.00|ZP 10.40","0.0","0.0","66.28"
"UA","EWR","LAS","2299","20250629","1658","20250629","1924","LAS","EWR","2496","20250702","1359","20250702","2159","E","K","350.96","USD:AY 11.20|US 22.35|XF 9.00|ZP 10.40","0.0","0.0","52.95"
"UA","EWR","LAS","323","20250629","1159","20250629","1424","LAS","EWR","526","20250702","1540","20250702","2347","E","K","350.96","USD:AY 11.20|US 22.35|XF 9.00|ZP 10.40","0.0","0.0","52.95"
"B6","JFK","WAW","6661","20250707","2220","20250708","1305","WAW","JFK","6686","20250809","1225","20250809","1545","E","Z","1417.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|ND 0.40|XW 23.10","0.0","0.0","97.31"
"UA","EWR","IAH","1590","20250524","1417","20250524","1659","IAH","LGA","2199","20250528","700","20250528","1138","E","L","386.96","USD:AY 11.20|US 24.86|XF 9.00|ZP 10.40","0.0","0.0","55.46"
"UA","LGA","IAH","404","20250524","1758","20250524","2047","IAH","EWR","2606","20250528","945","20250528","1421","E","L","581.97","USD:AY 11.20|US 38.47|XF 9.00|ZP 10.40","0.0","0.0","69.07"
"UA","EWR","MCO","2114","20250801","1155","20250801","1446","MCO","EWR","2387","20250809","1031","20250809","1307","E","W","432.96","USD:AY 11.20|US 28.07|XF 9.00|ZP 10.40","0.0","0.0","58.67"
"UA","EWR","MCO","2668","20250801","1502","20250801","1759","MCO","EWR","1557","20250809","1656","20250809","1949","E","S","466.96","USD:AY 11.20|US 30.44|XF 9.00|ZP 10.40","0.0","0.0","61.04"
"DL","JFK","LAX","747","20250810","1355","20250810","1701","LAX","JFK","960","20250816","2159","20250817","621","E","Q","657.97","USD:AY 11.20|US 43.77|XF 9.00|ZP 10.40","0.0","0.0","74.37"
"AA","JFK","LAX","3","20250810","1100","20250810","1352","SNA","JFK","2459","20250816","1226","20250816","2059","E","L","768.96","USD:AY 11.20|US 51.51|XF 9.00|ZP 10.40","0.0","0.0","82.11"
"AA","JFK","BOS","4455","20250508","1800","20250508","1919","BOS","LGA","4650","20250512","1300","20250512","1420","E","N","542.97","USD:AY 11.20|US 35.75|XF 9.00|ZP 10.40","0.0","0.0","66.35"
"AA","JFK","BOS","4455","20250508","1800","20250508","1919","BOS","LGA","4645","20250512","800","20250512","927","E","N","582.97","USD:AY 11.20|US 38.54|XF 9.00|ZP 10.40","0.0","0.0","69.14"
"BA","JFK","LHR","116","20250519","2005","20250520","815","LHR","JFK","115","20250528","1440","20250528","1735","E","Q","717.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 379.00|YR 10.00","379.0","10.0","262.30999999999995"
"BA","JFK","LHR","182","20250519","2310","20250520","1115","LHR","EWR","185","20250528","1110","20250528","1355","E","Q","733.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 395.00|YR 10.00","395.0","10.0","262.30999999999995"
"BA","JFK","LHR","1594","20250519","945","20250519","2140","LHR","EWR","189","20250528","1635","20250528","1925","E","S","805.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 374.00|YR 10.00","374.0","10.0","262.30999999999995"
"IB","JFK","LHR","3560","20250519","1845","20250520","650","LHR","JFK","3559","20250528","1135","20250528","1425","E","K","1810.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 410.00|YR 10.00","410.0","10.0","262.30999999999995"
"AA","EWR","SFO","7506","20250528","900","20250528","1233","SFO","EWR","7562","20250601","2215","20250602","652","E","Q","486.59","USD:AY 11.20|US 31.81|XF 9.00|ZP 10.40","0.0","0.0","62.41"
"HA","JFK","SFO","4994","20250528","930","20250528","1259","SFO","EWR","6679","20250601","1011","20250601","1859","E","U","521.6","USD:AY 11.20|US 34.26|XF 9.00|ZP 10.40","0.0","0.0","64.86"
"UA","EWR","SFO","1960","20250528","700","20250528","1010","SFO","EWR","567","20250601","2320","20250602","754","E","G","571.96","USD:AY 11.20|US 37.77|XF 9.00|ZP 10.40","0.0","0.0","68.37"
"AA","EWR","SFO","7469","20250528","1529","20250528","1858","SFO","JFK","16","20250601","1042","20250601","1930","E","N","656.78","USD:AY 11.20|US 43.69|XF 9.00|ZP 10.40","0.0","0.0","74.29"
"AA","LGA","DFW","2092","20250507","1850","20250507","2150","DFW","LGA","1609","20250510","700","20250510","1126","E","K","886.97","USD:AY 11.20|US 59.75|XF 9.00|ZP 10.40","0.0","0.0","90.35"
"AA","JFK","DFW","3186","20250507","1247","20250507","1544","DFW","EWR","2861","20250510","1429","20250510","1900","E","M","886.97","USD:AY 11.20|US 59.75|XF 9.00|ZP 10.40","0.0","0.0","90.35"
"AA","LGA","MIA","1937","20250603","1040","20250603","1349","MIA","JFK","944","20250607","2100","20250608","8","E","O","226.96","USD:AY 11.20|US 13.70|XF 9.00|ZP 10.40","0.0","0.0","44.3"
"AA","LGA","MIA","1576","20250603","1817","20250603","2131","MIA","LGA","1389","20250607","2046","20250607","2345","E","O","226.96","USD:AY 11.20|US 13.70|XF 9.00|ZP 10.40","0.0","0.0","44.3"
"AA","JFK","MIA","2135","20250603","1330","20250603","1638","MIA","LGA","3205","20250607","700","20250607","959","E","O","226.96","USD:AY 11.20|US 13.70|XF 9.00|ZP 10.40","0.0","0.0","44.3"
"AA","EWR","MIA","1196","20250603","604","20250603","920","MIA","LGA","3205","20250607","700","20250607","959","E","O","226.96","USD:AY 11.20|US 13.70|XF 9.00|ZP 10.40","0.0","0.0","44.3"
"AA","EWR","MIA","1801","20250603","1255","20250603","1603","MIA","EWR","322","20250607","2004","20250607","2317","E","O","241.97","USD:AY 11.20|US 14.75|XF 9.00|ZP 10.40","0.0","0.0","45.35"
"AA","EWR","MIA","2933","20250603","1729","20250603","2035","MIA","EWR","322","20250607","2004","20250607","2317","E","O","241.97","USD:AY 11.20|US 14.75|XF 9.00|ZP 10.40","0.0","0.0","45.35"
"UA","EWR","MIA","1511","20250603","1300","20250603","1611","MIA","EWR","2107","20250607","1012","20250607","1320","E","G","301.96","USD:AY 11.20|US 18.93|XF 9.00|ZP 10.40","0.0","0.0","49.53"
"AY","JFK","LHR","5478","20250603","750","20250603","1945","LHR","JFK","4017","20250613","1700","20250613","1955","E","O","938.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 30.00|YR 445.00","30.0","445.0","262.30999999999995"
"AY","JFK","LHR","4018","20250603","1930","20250604","745","LHR","JFK","5479","20250613","1805","20250613","2100","E","O","938.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 30.00|YR 445.00","30.0","445.0","262.30999999999995"
"AY","JFK","LHR","5482","20250603","2310","20250604","1115","LHR","EWR","5485","20250613","1110","20250613","1355","E","M","2232.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 30.00|YR 490.00","30.0","490.0","262.30999999999995"
"AA","LGA","ORD","396","20250511","1605","20250511","1751","ORD","EWR","3253","20250517","1911","20250517","2230","E","G","428.96","USD:AY 11.20|US 27.79|XF 9.00|ZP 10.40","0.0","0.0","58.39"
"UA","EWR","ORD","1308","20250511","2150","20250511","2339","ORD","EWR","563","20250517","710","20250517","1026","E","Q","477.97","USD:AY 11.20|US 31.21|XF 9.00|ZP 10.40","0.0","0.0","61.81"
"AA","JFK","SFO","179","20250821","814","20250821","1139","SFO","JFK","276","20250823","2246","20250824","729","E","N","667.97","USD:AY 11.20|US 44.47|XF 9.00|ZP 10.40","0.0","0.0","75.07"
"BA","JFK","LHR","116","20250524","2005","20250525","815","LHR","JFK","115","20250530","1440","20250530","1735","B","I","3387.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80|YQ 2050.00|YR 30.00","2050.0","30.0","429.90999999999985"
"IB","JFK","LHR","3566","20250524","2310","20250525","1115","LHR","JFK","3559","20250530","1135","20250530","1425","B","I","3387.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80|YQ 2050.00|YR 30.00","2050.0","30.0","429.90999999999985"
"IB","JFK","LHR","4222","20250524","1930","20250525","745","LHR","JFK","3565","20250530","1805","20250530","2100","B","I","3387.91","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 287.30|UB 68.80|YQ 2050.00|YR 30.00","2050.0","30.0","429.90999999999985"
"AA","JFK","SFO","15","20250721","1700","20250721","2032","SFO","JFK","166","20250727","1317","20250727","2159","E","L","776.97","USD:AY 11.20|US 52.07|XF 9.00|ZP 10.40","0.0","0.0","82.67"
"UA","EWR","LAX","2679","20250526","1000","20250526","1240","LAX","EWR","1850","20250529","600","20250529","1434","E","W","541.97","USD:AY 11.20|US 35.68|XF 9.00|ZP 10.40","0.0","0.0","66.28"
"AA","JFK","LAX","255","20250526","829","20250526","1205","LAX","JFK","10","20250529","2155","20250530","621","E","V","572.97","USD:AY 11.20|US 37.84|XF 9.00|ZP 10.40","0.0","0.0","68.44"
"PD","EWR","YTZ","2122","20250603","855","20250603","1035","YTZ","EWR","2133","20250610","1250","20250610","1420","E","M","203.34","USD:AY 5.60|US 9.00|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","83.34"
"TS","EWR","YTZ","7359","20250603","855","20250603","1035","YTZ","EWR","7402","20250610","645","20250610","815","E","Q","233.44","USD:AY 5.60|US 11.10|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","85.44"
"TS","EWR","YTZ","7129","20250603","1505","20250603","1645","YTZ","EWR","7136","20250610","1715","20250610","1845","E","Q","233.44","USD:AY 5.60|US 11.10|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","85.44"
"TS","EWR","YTZ","7362","20250603","1200","20250603","1340","YTZ","EWR","7474","20250610","1930","20250610","2100","E","Q","233.44","USD:AY 5.60|US 11.10|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","85.44"
"PD","LGA","YYZ","604","20250603","955","20250603","1135","YTZ","EWR","2127","20250610","945","20250610","1115","E","L","289.34","USD:AY 5.60|US 15.00|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","89.34"
"AA","LGA","MIA","605","20250529","1322","20250529","1633","MIA","LGA","2324","20250602","1607","20250602","1859","E","Q","307.96","USD:AY 11.20|US 19.35|XF 9.00|ZP 10.40","0.0","0.0","49.95"
"AA","EWR","ORD","3354","20250510","1930","20250510","2121","ORD","EWR","3374","20250511","1013","20250511","1330","E","L","534.97","USD:AY 11.20|US 35.19|XF 9.00|ZP 10.40","0.0","0.0","65.79"
"AA","LGA","ORD","392","20250510","659","20250510","845","ORD","LGA","2629","20250511","1211","20250511","1517","E","L","564.97","USD:AY 11.20|US 37.28|XF 9.00|ZP 10.40","0.0","0.0","67.88"
"AA","EWR","ORD","3374","20250510","1400","20250510","1540","ORD","LGA","2088","20250511","1712","20250511","2019","E","L","564.97","USD:AY 11.20|US 37.28|XF 9.00|ZP 10.40","0.0","0.0","67.88"
"EI","JFK","LHR","8874","20250619","1845","20250620","650","LHR","JFK","8815","20250628","1440","20250628","1735","E","V","1692.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 590.00","590.0","0.0","262.30999999999995"
"EI","EWR","LHR","8884","20250619","1755","20250620","550","LGW","JFK","8273","20250628","1505","20250628","1805","E","Y","3199.61","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 27.10|YQ 570.00","570.0","0.0","220.61"
"AA","JFK","SNA","2459","20250517","1000","20250517","1318","LAX","JFK","4","20250525","1529","20250525","2357","E","M","667.97","USD:AY 11.20|US 44.47|XF 9.00|ZP 10.40","0.0","0.0","75.07"
"UA","EWR","FCO","40","20250922","1720","20250923","735","FCO","EWR","509","20251006","1255","20251006","1650","E","T","1054.51","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|EX 2.40|HB 9.00|IT 28.10|MJ 1.40|VT 3.80|YQ 370.00","370.0","0.0","118.50999999999999"
"BA","JFK","LHR","1517","20251127","2035","20251128","835","LHR","EWR","189","20251130","1625","20251130","1935","E","O","666.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00|YR 10.00","365.0","10.0","262.30999999999995"
"IB","JFK","LHR","3540","20251127","1830","20251128","630","LHR","JFK","3545","20251130","820","20251130","1125","E","O","953.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00|YR 10.00","370.0","10.0","262.30999999999995"
"DL","JFK","LAX","752","20250615","2125","20250616","54","LAX","JFK","979","20250623","700","20250623","1535","E","E","486.96","USD:AY 11.20|US 31.84|XF 9.00|ZP 10.40","0.0","0.0","62.44"
"DL","JFK","LAX","767","20250615","1155","20250615","1505","LAX","JFK","676","20250623","2250","20250624","723","E","L","648.97","USD:AY 11.20|US 43.14|XF 9.00|ZP 10.40","0.0","0.0","73.74"
"UA","EWR","SFO","1844","20250523","1700","20250523","2029","SFO","EWR","567","20250528","2320","20250529","754","E","S","462.97","USD:AY 11.20|US 30.17|XF 9.00|ZP 10.40","0.0","0.0","60.77"
"UA","EWR","ATH","124","20250609","1555","20250610","810","ATH","EWR","117","20250819","1600","20250819","2010","E","L","996.61","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GR 3.40|WP 25.70|WQ 5.70|YQ 370.00","370.0","0.0","108.61000000000001"
"TS","EWR","YTZ","7124","20250508","1000","20250508","1140","YTZ","EWR","7474","20250511","1925","20250511","2055","E","W","466.72","USD:AY 5.60|US 27.38|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 21.00|ZP 10.40|RC 2.73","0.0","0.0","101.72"
"AC","LGA","YYZ","703","20250524","725","20250524","907","YYZ","JFK","8556","20250623","2055","20250623","2249","E","G","226.02","USD:AY 5.60|US 10.13|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","91.02"
"AC","EWR","YYZ","1399","20250524","1955","20250524","2145","YYZ","LGA","724","20250623","2100","20250623","2233","E","G","236.77","USD:AY 5.60|US 10.88|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","91.77"
"AC","EWR","YYZ","1399","20250524","1955","20250524","2145","YYZ","JFK","8556","20250623","2055","20250623","2249","E","G","312.02","USD:AY 5.60|US 16.13|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.02"
"AC","LGA","YYZ","8993","20250524","1550","20250524","1732","YYZ","LGA","722","20250623","1920","20250623","2053","E","K","315.24","USD:AY 5.60|US 16.35|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.24"
"AC","LGA","YYZ","8997","20250524","1945","20250524","2127","YYZ","EWR","3283","20250623","1045","20250623","1223","E","K","320.62","USD:AY 5.60|US 16.73|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.62"
"AC","LGA","YYZ","715","20250524","1645","20250524","1825","YYZ","EWR","3489","20250623","730","20250623","904","E","K","320.62","USD:AY 5.60|US 16.73|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","97.62"
"UA","EWR","YYZ","8505","20250524","630","20250524","816","YYZ","EWR","8621","20250623","1600","20250623","1737","E","L","341.04","USD:AY 5.60|US 18.15|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","99.04"
"UA","EWR","YYZ","8045","20250524","900","20250524","1043","YYZ","EWR","8714","20250623","630","20250623","808","E","S","382.97","USD:AY 5.60|US 21.08|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","101.97"
"AC","LGA","YYZ","705","20250524","830","20250524","1010","YYZ","LGA","704","20250623","920","20250623","1053","E","K","390.49","USD:AY 5.60|US 21.60|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","102.49"
"AC","LGA","YYZ","709","20250524","1140","20250524","1320","YYZ","EWR","1390","20250623","630","20250623","808","E","K","395.87","USD:AY 5.60|US 21.98|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","102.87"
"AC","EWR","YYZ","8881","20250524","1630","20250524","1809","YYZ","EWR","8878","20250623","1355","20250623","1532","E","K","401.24","USD:AY 5.60|US 22.35|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","103.24"
"UA","LGA","YYZ","8024","20250524","2045","20250524","2227","YYZ","LGA","8238","20250623","1920","20250623","2053","E","T","430.27","USD:AY 5.60|US 24.38|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","105.27"
"UA","LGA","YYZ","8233","20250524","1645","20250524","1825","YYZ","LGA","8226","20250623","920","20250623","1053","E","T","430.27","USD:AY 5.60|US 24.38|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","105.27"
"UA","LGA","YYZ","8231","20250524","1140","20250524","1320","YYZ","LGA","8146","20250623","2100","20250623","2233","E","T","430.27","USD:AY 5.60|US 24.38|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","105.27"
"UA","JFK","YYZ","6607","20250524","655","20250524","841","YYZ","EWR","8660","20250623","1355","20250623","1532","E","T","435.64","USD:AY 5.60|US 24.75|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","105.64"
"UA","EWR","YYZ","3702","20250524","737","20250524","919","YYZ","LGA","8422","20250623","1420","20250623","1553","E","L","463.59","USD:AY 5.60|US 26.70|XA 3.71|XF 4.50|XY 7.00|YC 7.20|CA 12.20|SQ 26.80|ZP 10.40|RC 3.48","0.0","0.0","107.59"
"UA","EWR","MCO","2858","20250524","1659","20250524","1957","MCO","EWR","2120","20250525","950","20250525","1228","E","L","432.96","USD:AY 11.20|US 28.07|XF 9.00|ZP 10.40","0.0","0.0","58.67"
"VS","JFK","LHR","138","20250810","2325","20250811","1125","LHR","JFK","137","20250814","1850","20250814","2129","E","T","638.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00|YR 10.00","365.0","10.0","262.30999999999995"
"VS","JFK","LGW","4061","20250810","2135","20250811","1000","LHR","JFK","9","20250814","1255","20250814","1600","E","T","638.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00|YR 10.00","365.0","10.0","262.30999999999995"
"UA","EWR","LHR","16","20250810","1815","20250811","645","LHR","EWR","941","20250814","1600","20250814","1920","E","L","663.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00","370.0","0.0","262.30999999999995"
"UA","EWR","LHR","934","20250810","830","20250810","2040","LHR","EWR","905","20250814","930","20250814","1245","E","L","663.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 370.00","370.0","0.0","262.30999999999995"
"KL","JFK","LHR","2501","20250810","1800","20250811","625","LHR","JFK","2502","20250814","935","20250814","1245","E","V","690.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 52.00|YR 375.00","52.0","375.0","262.30999999999995"
"DL","JFK","LHR","1","20250810","2030","20250811","850","LHR","JFK","5922","20250814","1650","20250814","1940","E","E","698.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 10.00|YR 365.00","10.0","365.0","262.30999999999995"
"AF","JFK","LHR","8991","20250810","2030","20250811","850","LHR","JFK","6752","20250814","935","20250814","1245","E","R","750.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 52.00|YR 375.00","52.0","375.0","262.30999999999995"
"IB","JFK","LHR","4220","20250810","2255","20250811","1105","LHR","JFK","3563","20250814","1320","20250814","1610","E","O","996.31","USD:AY 5.60|US 45.80|XA 3.71|XF 4.50|XY 7.00|YC 7.20|GB 119.70|UB 68.80|YQ 365.00|YR 10.00","365.0","10.0","262.30999999999995"
